id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,results.local.mae.train,results.local.mae.val,results.local.mae.test,results.local.rmse.train,results.local.rmse.val,results.local.rmse.test,results.structure.mae.train,results.structure.mae.val,results.structure.mae.test,results.structure.rmse.train,results.structure.rmse.val,results.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221025-143216-8856-some-wind,6,8,8,-1,8,2,0.044,CELU,AdamW,0.2555097090352507,0.0005829415347136,64,0.4824319146952199,0.4930208407629718,0.4909773570525529,0.6367945067349837,0.6473973584738426,0.653146413454764,2.5228621873941988,3.2532843752228304,2.7933008322128487,3.1924435623663885,3.977369003521712,3.6930181877461536,1666704736.88605,1666704918.710219,random
221025-143220-2946-torn-cook,3,8,8,-1,8,4,0.432,CELU,AdamW,4.913127387829667e-06,0.000145902421563,64,0.5360084519907898,0.5541955818036615,0.5104777819337375,0.7124167830959767,0.7382560405429076,0.6802666089620867,6.687871057047024,7.268014014809961,5.931068440131104,7.8556485104726494,8.576977378468268,7.339353515421909,1666704740.296785,1666704823.659778,random
221025-143221-8662-pale-half,4,8,8,-1,306,2,0.424,CELU,AdamW,0.0025550970903525,0.0001843422992409,64,0.5522531726764326,0.5587056890029418,0.5657685796976277,0.722617169749501,0.735392791747555,0.7387312714298292,1.537359534972787,2.4779016183609675,2.7189277818868205,1.9425545799835404,3.08581372653624,3.3688144945356115,1666704741.866836,1666704967.142551,random
221025-143222-2421-fair-base,5,8,8,-1,150,2,0.104,CELU,AdamW,0.5994842503189409,0.0002206734069084,64,0.5560407221240663,0.5635017718246507,0.5590121481919197,0.724809673063017,0.740044028809707,0.7330983561406113,2.554138573227671,3.0000443810898747,3.142444526895017,3.2376279512932404,3.8893923249971,3.883855950905812,1666704742.242571,1666704887.443951,random
221025-143222-9002-near-wish,3,8,8,-1,179,3,0.064,CELU,AdamW,0.0009182542835656,0.0001197085030495,64,0.519430724096195,0.5262644244566812,0.5072222917310948,0.6716232672332039,0.6778324414544125,0.65278672719088,1.331884021830973,2.765041056984192,2.75361598728196,1.7294775706072782,3.546232708963594,3.450518986287081,1666704742.901706,1666704997.689018,random
221025-143223-4689-cold-talk,6,8,8,-1,166,4,0.232,CELU,AdamW,0.0001058501208088,0.0001945640061588,64,0.4854084711125604,0.4998948434554344,0.4907772151985748,0.6336853338337978,0.649099592518852,0.6486563120904087,2.0393196463721885,2.7669917422707067,2.725135522957612,2.5771823755588907,3.495163681190966,3.482014118666242,1666704743.470683,1666704887.690676,random
221025-143228-2037-wavy-film,4,8,8,-1,9,1,0.1,CELU,AdamW,0.0001,0.0003162277660168,64,0.4796037652468656,0.4823283738153982,0.4937901743538636,0.6280575387170687,0.6349681346092149,0.6429738490327184,2.158029635932022,2.932426303717774,2.94441825121698,2.754093454079411,3.695295636740996,3.5753700546129674,1666704748.204109,1666705101.013506,random
221025-143229-1858-glum-item,8,8,8,-1,259,4,0.468,CELU,AdamW,5.0547968211912455e-05,0.0004293510210083,64,0.5163141762994066,0.5184469005971445,0.5174599661023359,0.6762227961402945,0.6787914466562439,0.6764752307326685,2.879725161589245,3.603783589262149,3.2576322177961083,3.5421079202593804,4.42550403778829,4.048027213628781,1666704749.186286,1666704810.711659,random
221025-143232-3069-safe-join,5,8,8,-1,7,4,0.212,CELU,AdamW,0.1816599788375325,0.0004958068241684,64,0.4673579144252618,0.47700930813798,0.4688163369854218,0.6171727938717562,0.6347837337507938,0.6234733698848126,3.790380961671059,4.193687681622813,4.18111751273933,4.637839910021575,5.014616907344089,5.114930882040203,1666704752.307449,1666704862.569114,random
221025-143235-4376-real-ring,8,8,8,-1,334,3,0.164,CELU,AdamW,0.0918254283565626,0.0003785515249258,64,0.5544164011500129,0.5541129784275557,0.5553435271719822,0.7371746703965307,0.7374575289549663,0.7373168620480595,0.8293972878557103,2.4734806621980754,2.4197866283864005,1.1247088583581286,3.115207074393147,3.1340466014693407,1666704755.438087,1666704962.345569,random
221025-143237-4966-last-road,6,8,8,-1,16,5,0.272,CELU,AdamW,0.017656864338395,0.0001684854879435,64,0.4716904801928744,0.4733826491134387,0.4803105158182496,0.6220935698837347,0.6217720936366602,0.6374384063124172,3.5988552539345298,3.768721273244061,4.101631059695751,4.403150913564914,4.63511670449347,4.93939029881626,1666704757.497092,1666704906.71573,random
221025-143243-1709-oily-wait,6,8,8,-1,19,3,0.328,CELU,AdamW,0.0006528521141127,0.0002287573200318,64,0.4336496038954149,0.4348053381883314,0.4432912009510732,0.5686386876526784,0.5671439165989898,0.5848692279594384,2.785719944760294,2.994202354737893,3.2930825076682537,3.5096179678782247,3.8284542356094686,4.090025236375563,1666704763.171418,1666704943.511613,random
221025-143244-5816-fake-half,5,8,8,-1,181,5,0.452,CELU,AdamW,0.2280471722146732,0.0003995420558949,64,0.4850681486103118,0.4929395032262066,0.4826883754483448,0.6313064221208441,0.6461410631225785,0.6350460595518603,3.290436339679141,3.841565302733013,3.69665284206814,3.9940590116814993,4.622678625830026,4.5747903289418925,1666704764.582774,1666704898.530745,random
221025-143300-3072-rosy-boot,7,8,8,-1,116,3,0.408,CELU,AdamW,1.4065272421052364e-06,0.0002641648320386,64,0.4718637023943098,0.4716195726871174,0.4794967240656828,0.6139329477281918,0.6105097764122664,0.6194466670961981,2.662604755213085,3.0019442647491905,3.101687302918748,3.452956990493929,3.695771349987589,3.9547546071469935,1666704780.307726,1666704875.860215,random
221025-143301-9088-mean-sing,8,8,8,-1,43,4,0.388,CELU,AdamW,0.000391374560198,0.0003718026663914,64,0.4287898087351158,0.4381064648217724,0.4320380570530833,0.5579006632577842,0.5693907443058831,0.5590067024061592,2.8042452924100667,3.391932951516919,2.7098867214109457,3.5897271599867264,4.21414062466544,3.5190764609946283,1666704781.909356,1666704892.543123,random
221025-143303-6150-ripe-risk,3,8,8,-1,9,3,0.008,CELU,AdamW,0.1531740463702076,0.000198095677855,64,0.4749502328043267,0.4832460765638213,0.4621272731248871,0.6199860251900094,0.6276306139793817,0.60407469813773,2.4131931215681925,3.145795814979802,2.919853031182256,3.0848955311891992,3.8355425307000655,3.713575414028056,1666704783.616684,1666704958.480348,random
221025-143309-4531-vain-mess,6,8,8,-1,47,4,0.032,CELU,AdamW,0.8431909292866251,0.0001094113810577,64,0.4866976504449289,0.492429571440394,0.496681434760895,0.6385187912592806,0.6446469700624781,0.6542755789140335,2.733737049181094,3.1787709673092506,3.267137271610163,3.5001422519044727,4.097217168926345,4.2509916181943375,1666704789.453748,1666704956.251803,random
221025-143310-5870-each-news,6,8,8,-1,339,5,0.072,CELU,AdamW,1.765686433839502e-06,0.0002246790091812,64,0.5229681158495182,0.539736111058741,0.5300268130773629,0.6881999459449502,0.7080090876872699,0.7032245609805174,1.2503426978425654,2.7060357687605348,2.6062160153868845,1.602966402118095,3.287548958861508,3.182259468043541,1666704790.58746,1666704963.675024,random
221025-143316-6011-near-soft,4,8,8,-1,33,1,0.3,CELU,AdamW,4.641588833612782e-06,0.0005623413251903,64,0.5146437594396096,0.5190950393110337,0.5301178859042363,0.672141453633662,0.6800408737093926,0.6894784321421927,2.2885535075816925,3.1364813854974227,3.035123158843923,2.985113605842775,3.9447788645638977,3.7663614264637073,1666704796.601674,1666705002.327471,random
221025-143325-0873-slim-roll,0,8,8,-1,237,3,0.248,CELU,AdamW,0.3030271082866393,0.0003050527890267,64,0.5445477734761528,0.5275177581117236,0.539486879477937,0.7203523171379899,0.6946885373791576,0.7112582469246245,1.6606410156530995,2.711213591667931,2.527609376289871,2.120936523221605,3.485631078769049,3.2805661910547723,1666704805.098645,1666704973.803456,random
221025-143325-0876-wary-hour,0,8,8,-1,33,1,0.3,CELU,AdamW,4.641588833612782e-06,0.0005623413251903,64,0.5298311753236685,0.5229815718101029,0.5195274831870306,0.695333995653876,0.685195887518237,0.6804964162848062,2.348716014803425,3.373885351585496,3.2922971222911555,3.099141410831435,4.235384910707878,4.078304995154048,1666704805.087986,1666704956.363368,random
221025-143328-2645-oily-drop,7,8,8,-1,23,4,0.288,CELU,AdamW,3.913745601980384e-06,0.000117574326592,64,0.487640717066652,0.492832287063608,0.4838088445427836,0.642649304707113,0.646436151082828,0.6344936241168415,3.5555525782438795,3.317541398495046,3.529663728595473,4.326816167094174,4.133367030863985,4.402935271717847,1666704808.265025,1666704916.58019,random
221025-143328-6864-deep-road,7,8,8,-1,214,1,0.12,CELU,AdamW,2.1544346900318823e-05,0.0002371373705661,64,0.625243082009999,0.63176368408038,0.627187250949086,0.8128348365119642,0.8223214161852025,0.816388520189891,2.036068082495043,2.956099702793353,3.01500837313689,2.662171254129228,3.7590830458375217,3.785609132541402,1666704808.6868,1666704912.996586,random
221025-143329-5583-some-meet,7,8,8,-1,9,5,0.172,CELU,AdamW,0.0001765686433839,0.0007104974114426,64,0.4735673286882331,0.4764369565923723,0.4789986788566086,0.6191218378710044,0.619018804481907,0.6224940954675446,3.388717125778227,3.5350698950589483,3.9572578616646257,4.327938888723399,4.285663690541503,4.9350143045600126,1666704809.559019,1666704939.188537,random
221025-143330-7176-free-ride,9,8,8,-1,259,4,0.468,CELU,AdamW,5.0547968211912455e-05,0.0004293510210083,64,0.5115880936466165,0.5084080111197422,0.5164297664403817,0.6741629939756151,0.6697842095431551,0.680459107345388,3.1270229681889945,3.547656800497188,3.94133917769656,3.6501944623951887,4.287829529287535,4.779696189581179,1666704810.718248,1666704911.498118,random
221025-143339-0772-huge-main,7,8,8,-1,80,2,0.004,CELU,AdamW,0.0059948425031894,0.0003924189758484,64,0.608691903848525,0.6150542720728306,0.612070244547309,0.7872308507387175,0.7952966920429076,0.7923873869097194,2.290442845816599,3.115301744642744,3.0862350589665817,2.886692838363777,3.9855793790144975,3.951393089604041,1666704819.077876,1666704882.524601,random
221025-143340-2997-wary-wear,7,8,8,-1,10,3,0.228,CELU,AdamW,6.528521141127848e-06,0.0004067944321083,64,0.4252500107453857,0.4265923613681532,0.4274409428970743,0.5574691869105803,0.5566000966794015,0.5561645257632802,3.1571291241273576,2.931813746908647,3.333077258814284,3.855992624118232,3.656442999410388,4.1194627268725466,1666704820.300151,1666704972.293816,random
221025-143343-6627-male-foot,4,8,8,-1,8,4,0.432,CELU,AdamW,4.913127387829667e-06,0.000145902421563,64,0.5134536940760992,0.5207776247698922,0.5315363750373403,0.6802467336655629,0.6896928590808115,0.705286572983473,5.936030371694925,6.743514431698769,6.551822459746028,7.034567703402735,8.110926986451396,7.837430389644729,1666704823.663393,1666704974.444786,random
221025-143347-4688-bare-talk,6,8,8,-1,164,2,0.324,CELU,AdamW,2.555097090352507e-05,0.0003278121151393,64,0.5295597319146162,0.5438009466540964,0.5360629052944008,0.6974202018652443,0.7118546537692092,0.7121311696549798,1.4466489892353336,2.6007092734000232,2.192874916241535,1.8021951815921475,3.144700150475728,2.851554286390224,1666704827.469259,1666705037.047805,random
221025-143349-5344-vain-note,5,8,8,-1,73,2,0.36,CELU,AdamW,2.782559402207126e-06,0.000191095297497,64,0.4490575229261493,0.457746541388514,0.4512249014373025,0.5869793247505831,0.60546977248392,0.5946673405715549,1.978409422415248,2.4171543424559605,2.5879838526572847,2.5026568938949003,3.219560087706961,3.245332501564632,1666704829.534923,1666705094.681084,random
221025-143350-0003-huge-card,7,8,8,-1,80,2,0.004,CELU,AdamW,0.0059948425031894,0.0003924189758484,64,0.5809855907836033,0.5881882953530969,0.5889332644338746,0.7485214822518816,0.7569745021008244,0.7605791322910042,1.5352766145856895,2.8771104584545726,2.884496826445706,1.9620113081036883,3.633929847770154,3.5807851696238893,1666704830.001059,1666704924.665189,random
221025-143356-0741-vain-area,6,8,8,-1,67,1,0.14,CELU,AdamW,0.0166810053720005,0.0006493816315762,64,0.571265196208502,0.578545312582106,0.5745266181154877,0.745382256942836,0.7534292180496457,0.755641204926708,2.3003863986381576,3.1463447660789376,2.9375467213507744,2.9238872833579626,3.891427820170206,3.769598051095572,1666704836.074619,1666704927.974502,random
221025-143358-9641-true-hunt,6,8,8,-1,51,3,0.344,CELU,AdamW,0.0197831888278416,0.000245824406892,64,0.4494185553396804,0.4551397087249209,0.4570962535900251,0.582451823069622,0.5873109144248897,0.5963026118452093,1.9613610601630536,2.6335780099087533,2.5842066635441983,2.4853794658560906,3.3245973755457583,3.3594995031564543,1666704838.964771,1666705098.629145,random
221025-143407-3602-tame-belt,5,8,8,-1,164,2,0.324,CELU,AdamW,2.555097090352507e-05,0.0003278121151393,64,0.5312127581699682,0.5387861163464855,0.5365183951141557,0.6976348545537802,0.7132263920833583,0.7102636266989856,1.5665724123292275,2.174176821096482,2.4054838819796536,2.004419789341388,2.8505608851433006,2.9849991244898577,1666704847.360753,1666705033.285207,random
221025-143413-4723-pale-vast,6,8,8,-1,13,2,0.404,CELU,AdamW,0.0118597101233766,0.0005232991146814,64,0.4620928654800004,0.4634827141964655,0.4693166472705444,0.6106951633631831,0.6090211754868016,0.6249208786532762,3.1720175373916053,3.4493504498788954,3.34946542959097,3.909104355137834,4.318482666315781,4.288281295815972,1666704853.472798,1666704964.580126,random
221025-143415-2383-bony-work,6,8,8,-1,8,2,0.044,CELU,AdamW,0.2555097090352507,0.0005829415347136,64,0.5117701412273732,0.5176903455498625,0.519032114073982,0.6716026504101359,0.675503838480635,0.6857227807804006,2.557984481252417,3.091164442562634,3.025543897580399,3.2162607519193465,3.848352913960894,3.881905432180072,1666704855.238785,1666705070.353036,random
221025-143422-5733-each-game,6,8,8,-1,7,4,0.212,CELU,AdamW,0.1816599788375325,0.0004958068241684,64,0.4468896823724764,0.4508086638727024,0.4566469701601,0.5927903474260189,0.5936990869224371,0.6104695754694315,3.2127411990973243,3.5417408101460706,3.389882925274113,3.936356972647158,4.320774948504662,4.267430093029716,1666704862.573905,1666705053.880007,random
221025-143423-8101-oily-quit,5,8,8,-1,181,5,0.452,CELU,AdamW,0.2280471722146732,0.0003995420558949,64,0.4768729476535931,0.485809794403345,0.475641579829729,0.6231074233200123,0.6392656180017586,0.6276142390126065,2.130069792602627,2.733085536033589,2.6966523384087213,2.6766762162211792,3.4023722032481705,3.373365952449291,1666704863.81074,1666704978.664612,random
221025-143425-3825-wide-pain,5,8,8,-1,214,1,0.12,CELU,AdamW,2.1544346900318823e-05,0.0002371373705661,64,0.565674002351941,0.5697957405880645,0.5675956804329866,0.737129861834963,0.7466407880445934,0.7409763779403948,2.102834903255044,3.193786619420864,3.386051250538438,2.723141742147144,4.012162354510055,4.21409835145559,1666704865.383126,1666704996.629123,random
221025-143434-0477-rich-date,0,8,8,-1,179,3,0.064,CELU,AdamW,0.0009182542835656,0.0001197085030495,64,0.5570531652710661,0.5414883054517518,0.5492840989190123,0.7280859660092031,0.7035064754490539,0.7158620077941018,1.340398080376283,2.8056683241666067,2.8977149318769726,1.876604011092136,3.723334482108164,3.655163234670338,1666704874.048183,1666705121.620888,random
221025-143435-8647-twin-sink,8,8,8,-1,116,3,0.408,CELU,AdamW,1.4065272421052364e-06,0.0002641648320386,64,0.4923015997219352,0.492375314942943,0.4924140726663281,0.6460045260849764,0.6471564162377459,0.6445800613002369,2.664924295605425,3.3207400424346893,2.999077622549476,3.325322651409813,4.211731661373123,3.650203370127642,1666704875.865382,1666705001.7617,random
221025-143438-3663-only-play,5,8,8,-1,43,2,0.48,CELU,AdamW,5.994842503189409e-05,0.0001240937760751,64,0.4457940329120862,0.4531880371501063,0.446831326025833,0.5856682147536324,0.6022172734920328,0.5919919140474751,2.463478919554293,2.571994307757865,2.848051489187887,3.089968150561121,3.4160816966646936,3.591469440411562,1666704878.366885,1666705273.944324,random
221025-143439-3710-fine-heat,4,8,8,-1,179,3,0.064,CELU,AdamW,0.0009182542835656,0.0001197085030495,64,0.5356490674757494,0.5454465545920911,0.5490815732679412,0.7004390399951876,0.7156007574406639,0.7172129673197076,0.9285168210528264,2.404770454508937,2.933217433852328,1.1939980085736008,3.120712953671331,3.597814121095744,1666704879.37254,1666705272.118026,random
221025-143440-8019-dull-ring,0,8,8,-1,125,1,0.24,CELU,AdamW,7.742636826811277e-06,0.0001539926526059,64,0.6007334781856933,0.5915985289142315,0.5915894307159885,0.785010042844383,0.7735540232984983,0.7703640575287929,2.2257105291681505,3.599598266400778,3.19905504386547,2.9445371973796024,4.5368995078597045,4.041337119981067,1666704880.802409,1666705057.341894,random
221025-143442-5566-fast-text,8,8,8,-1,80,2,0.004,CELU,AdamW,0.0059948425031894,0.0003924189758484,64,0.6032411266314391,0.606610470162631,0.609988812313392,0.7816717884853274,0.7855466489116344,0.7885765361174588,1.191055585335115,3.0875894406074926,2.8446823709058817,1.5447352419036315,3.794241365017042,3.537126188285733,1666704882.557227,1666705002.342104,random
221025-143442-7482-grim-goal,4,8,8,-1,11,4,0.448,CELU,AdamW,0.0002346228848142,0.0001018151721718,64,0.5056482314570255,0.5110965063348063,0.5241058558328517,0.6692299777348961,0.6781425907909999,0.6932966561984519,5.516688217233076,6.140404822209326,6.05181428891332,6.543602672555043,7.416247276285248,7.1987918535213,1666704882.748839,1666705100.293142,random
221025-143447-4542-last-tone,6,8,8,-1,150,2,0.104,CELU,AdamW,0.5994842503189409,0.0002206734069084,64,0.6188618509139251,0.6355926821257927,0.625483545915836,0.8077795614660132,0.8266465305519552,0.8220974502823181,2.161420511351959,2.8461269953678747,2.5209780286197336,2.757717675856653,3.523791132739742,3.403330450755681,1666704887.454724,1666705086.903384,random
221025-143447-7186-cute-sale,7,8,8,-1,166,4,0.232,CELU,AdamW,0.0001058501208088,0.0001945640061588,64,0.5009059923893545,0.5009359564059209,0.5096408288360383,0.648935007446731,0.6457863445019032,0.6579653854875421,1.7561245635051503,2.4759393362339863,2.566248093311615,2.2680536627971137,3.0796312178658964,3.157821040013592,1666704887.719157,1666705037.188051,random
